Reaction_Time,Accuracy,Matches_Played,Win_Rate,Avg_Damage,Team_Communication,Tilt_Rate,Tournament_Experience,Game_Type,Region,Playstyle,Contract_Signed
333,57,479,47.18747256110416,559,8,0.12941958921669527,10,MOBA,NA,Aggressive,1
209,75,105,60.973499643170726,1050,5,0.9371436520567147,0,MOBA,Europe,Balanced,0
300,56,735,50.10765981921617,449,2,0.6876591722070083,6,FPS,Europe,Aggressive,0
209,96,411,55.756070181322634,370,6,0.5727998875555469,0,BattleRoyale,Europe,Aggressive,1
242,91,565,60.845688889222686,909,8,0.17680256027083519,1,BattleRoyale,NA,Aggressive,0
141,54,595,80.94397754117884,978,2,0.20610942136198807,1,FPS,Asia,Aggressive,0
222,50,1021,65.3467096569066,349,9,0.006564026458178773,2,BattleRoyale,NA,Balanced,0
227,80,1097,84.45232246611977,1079,2,0.9831138562550242,8,MOBA,Europe,Balanced,1
240,68,1071,69.52054931903112,968,5,0.259633171759971,6,FPS,NA,Balanced,1
285,50,886,30.4863942854313,757,8,0.7964258198787277,9,BattleRoyale,Europe,Aggressive,0
145,61,605,94.20021058581715,770,3,0.04696494463322676,5,BattleRoyale,Asia,Defensive,1
246,70,804,39.54367461465709,397,7,0.6087817373453589,9,MOBA,Asia,Defensive,0
188,89,432,55.713583563453724,526,5,0.4827244196289623,3,BattleRoyale,Europe,Aggressive,1
277,77,689,31.259163378575852,640,4,0.6270709138432793,7,BattleRoyale,Europe,Defensive,0
270,97,196,64.1233761900483,850,3,0.884061447588955,9,MOBA,NA,Defensive,0
152,83,620,74.0517052494676,799,9,0.6136676853452212,10,FPS,NA,Balanced,1
183,52,1013,48.70999283100315,216,2,0.5063339055822711,9,MOBA,Asia,Aggressive,0
334,80,667,90.34887690314653,1067,6,0.5275718023447455,6,MOBA,NA,Defensive,0
346,85,663,39.74711816273468,723,5,0.3310430420004521,10,FPS,Europe,Aggressive,0
130,81,1072,91.65734998770759,487,9,0.1961485946880841,8,FPS,Asia,Defensive,1
197,54,1027,81.10396829682401,850,2,0.5365504375713306,0,FPS,Europe,Defensive,0
283,58,185,39.89218971282987,377,9,0.5555668385583994,7,FPS,Europe,Aggressive,0
281,69,303,36.6935446130275,503,7,0.8521634658452458,8,BattleRoyale,Asia,Balanced,0
158,51,322,34.29944314362642,254,9,0.49786165041362584,3,BattleRoyale,Europe,Aggressive,0
223,80,874,67.56875020910744,417,1,0.5304833524028965,5,FPS,NA,Balanced,0
232,54,156,46.30635985206688,823,7,0.4050509522557837,4,BattleRoyale,Europe,Aggressive,0
328,56,769,93.12621520493704,749,4,0.7105959083822664,10,MOBA,Europe,Defensive,0
316,80,92,37.49893826342701,512,9,0.650409836525976,3,FPS,NA,Balanced,0
271,57,663,82.50110184037504,1063,8,0.5880906982251785,7,BattleRoyale,Asia,Aggressive,1
120,93,545,54.41167620967798,1186,8,0.194285142960811,9,MOBA,Asia,Aggressive,1
202,77,572,30.938559471735484,759,9,0.7722079438128852,1,BattleRoyale,Europe,Aggressive,0
321,76,243,77.84280425261619,1116,7,0.5854473693228643,8,FPS,Asia,Aggressive,1
126,59,858,68.18454675379309,1111,4,0.8370971133803317,4,MOBA,Europe,Defensive,0
265,99,629,44.9269516580557,896,2,0.5490663609004599,5,BattleRoyale,Europe,Aggressive,0
122,78,1022,53.10797390855613,318,2,0.521008793070264,2,BattleRoyale,NA,Balanced,0
134,90,769,39.75347595314685,620,1,0.018696391059062067,5,BattleRoyale,Asia,Defensive,1
294,92,1050,38.75429528619803,590,6,0.6599192731529391,3,MOBA,Asia,Balanced,0
186,88,170,67.0140433364254,606,4,0.8767214907194754,11,FPS,Asia,Aggressive,1
151,58,1094,65.0649823973861,346,8,0.9813653937658721,10,FPS,Asia,Balanced,1
256,86,326,43.209515546674496,672,7,0.699949112250743,3,BattleRoyale,Europe,Aggressive,0
197,60,346,49.330542799875516,228,3,0.2852225875599852,0,MOBA,NA,Balanced,0
340,80,696,94.72957242934659,1090,8,0.6979513448905127,3,BattleRoyale,Asia,Defensive,0
289,71,515,52.950673103403645,1129,9,0.8581981076559391,9,MOBA,Asia,Aggressive,1
274,81,908,61.68485408649546,812,6,0.3263466382268597,3,MOBA,NA,Balanced,0
223,75,879,40.3591077008279,750,3,0.578001662693213,11,BattleRoyale,Asia,Aggressive,0
138,55,943,31.5985645990506,526,3,0.45722561337728074,11,FPS,Asia,Balanced,0
204,80,168,69.78744659632339,789,8,0.09041996121233209,11,FPS,NA,Aggressive,1
143,95,621,45.6738477509517,1037,2,0.4558690892597764,8,BattleRoyale,NA,Aggressive,1
303,93,1042,78.30499761477594,794,2,0.6870941338349809,11,BattleRoyale,Europe,Balanced,1
276,81,432,45.03726246956684,1055,8,0.8369000139782968,4,FPS,NA,Defensive,0
212,78,387,53.971080055526514,508,7,0.14344568358558374,5,MOBA,Europe,Aggressive,1
243,69,119,72.08581383578442,1178,2,0.925926890027955,8,MOBA,NA,Balanced,0
327,84,989,74.94573501907837,470,7,0.762618287027647,2,FPS,Europe,Balanced,0
165,79,501,52.35545925376063,1155,9,0.4480025781930428,4,BattleRoyale,Europe,Aggressive,1
217,73,1101,77.25634191666502,589,7,0.17357882283865333,8,FPS,Asia,Aggressive,1
312,73,256,66.57103228378722,679,7,0.3465300193289089,6,BattleRoyale,Asia,Aggressive,0
121,73,618,82.97863108133225,1152,2,0.4507946057835749,11,FPS,Europe,Balanced,1
144,91,869,79.23018743712164,622,2,0.49162429206821334,6,FPS,Europe,Defensive,1
223,52,852,83.4053814684284,779,5,0.38007084668225466,5,FPS,Europe,Defensive,0
178,68,1117,47.18562577996659,623,4,0.9883930918006675,3,BattleRoyale,NA,Aggressive,0
156,63,1020,35.283485445393566,1073,6,0.23212986809081804,7,MOBA,Asia,Aggressive,1
162,56,774,30.182815848826632,355,7,0.18610642063417449,11,BattleRoyale,NA,Balanced,1
167,58,1087,51.471685453002976,1157,7,0.8747626140116602,11,FPS,Europe,Balanced,1
206,66,228,56.90479521223186,1189,8,0.7159480862737799,8,FPS,Europe,Aggressive,1
291,56,445,47.25043585676801,696,5,0.23299784403943424,6,BattleRoyale,Europe,Balanced,0
249,76,947,40.407631311807904,706,2,0.5036018968067962,0,BattleRoyale,Europe,Aggressive,0
204,74,511,57.76963657622798,1073,5,0.24311278602916975,6,BattleRoyale,Europe,Defensive,1
320,87,389,49.86222123941402,617,3,0.11126182676193541,1,FPS,NA,Balanced,0
207,62,320,32.08099645046882,832,2,0.27837283387091516,5,MOBA,Asia,Aggressive,0
294,97,786,84.40345876688151,787,8,0.6658204233227707,4,FPS,NA,Defensive,1
171,51,1003,63.783761662908965,1137,3,0.5711510385954567,8,BattleRoyale,Europe,Aggressive,1
245,58,331,41.38130639554383,867,8,0.28256347823653916,0,FPS,NA,Aggressive,0
147,58,1083,51.45147103750748,1060,5,0.321179367990049,4,FPS,Asia,Balanced,1
155,88,978,67.44235461577887,214,8,0.7794770213548374,9,MOBA,Europe,Aggressive,1
326,91,446,36.30167354871075,319,3,0.477499578566726,11,FPS,Europe,Balanced,0
270,55,380,63.77167222990977,743,7,0.7642570971999252,9,BattleRoyale,Europe,Balanced,1
236,95,91,77.87779356778209,1154,3,0.43200001697442003,5,FPS,NA,Aggressive,0
209,82,747,40.666100799865255,664,5,0.8006415250805815,7,FPS,Asia,Aggressive,1
237,74,265,63.08012142714464,898,5,0.12994018208583258,10,FPS,NA,Defensive,1
309,71,341,88.26023662967452,584,6,0.28229275971651513,4,FPS,Europe,Aggressive,1
303,60,360,75.73402708641268,773,7,0.04965067292200487,9,MOBA,Asia,Aggressive,1
145,82,985,59.06194581616568,995,8,0.8312133152233668,2,MOBA,Europe,Defensive,1
150,95,922,31.64528796979613,841,5,0.494415813403116,9,FPS,NA,Aggressive,1
226,68,1190,90.51581410019593,1056,9,0.6934289658736893,3,FPS,Asia,Defensive,1
196,88,372,93.81409687572682,565,1,0.9388099274865367,0,MOBA,Europe,Balanced,0
305,75,912,80.95631030774183,276,1,0.25207610129839475,11,BattleRoyale,Asia,Aggressive,0
294,60,461,44.90329569457613,203,1,0.33443047039896545,11,MOBA,Europe,Balanced,0
207,69,514,67.87226238647904,473,3,0.8065185425838824,1,MOBA,Asia,Aggressive,0
222,73,534,82.2545949542749,1007,6,0.485675695617267,9,FPS,NA,Aggressive,1
307,56,484,64.53720024365384,435,5,0.7376830403091355,2,BattleRoyale,Asia,Balanced,0
208,66,415,93.05564538261146,326,6,0.2774968116606369,4,MOBA,NA,Balanced,1
206,58,742,68.77170986492695,435,2,0.04411012015786375,1,MOBA,Asia,Aggressive,0
275,63,350,30.380115126957747,381,9,0.43087544889456597,7,BattleRoyale,Asia,Balanced,0
250,57,1061,49.32047160948271,227,8,0.7136274565905877,10,FPS,Asia,Balanced,1
170,90,1151,94.72167487369296,315,1,0.4796614956004287,9,BattleRoyale,Europe,Defensive,1
266,67,285,93.75596374971494,1081,5,0.42159078463098154,1,MOBA,Asia,Aggressive,0
227,52,957,89.98745535226965,522,2,0.7442606449442257,4,FPS,Europe,Balanced,0
349,50,294,43.36373574196851,1025,3,0.03381924948270787,1,FPS,Europe,Balanced,0
137,55,376,46.5184801058324,731,8,0.9784358467421984,11,MOBA,Europe,Balanced,1
172,59,557,69.338331858553,207,9,0.7828645533708208,7,MOBA,NA,Balanced,1
329,86,683,32.257486175064905,209,1,0.13675792015867483,2,FPS,NA,Aggressive,0
124,65,484,87.91893671961779,775,9,0.39026453190427124,0,MOBA,Europe,Aggressive,1
209,83,441,61.83844699901416,870,1,0.8020414454783846,6,MOBA,Asia,Balanced,0
341,95,598,77.5139942518613,406,1,0.6674828796014725,11,MOBA,Europe,Defensive,0
195,96,511,69.87671301389528,969,1,0.18846255834037262,6,FPS,Europe,Defensive,1
221,98,116,53.4572517465969,787,4,0.6787242959556778,0,FPS,Europe,Balanced,0
343,94,809,88.69065620037688,677,6,0.3132480566762702,1,BattleRoyale,Europe,Defensive,0
178,94,176,45.88988248749653,401,3,0.2419738776952821,2,FPS,NA,Balanced,0
123,65,175,63.298658400312235,613,6,0.20533828492589634,7,FPS,Asia,Balanced,1
278,99,135,57.347088223506866,1070,6,0.5228426325173221,7,MOBA,Asia,Aggressive,0
325,68,841,76.69796428936567,807,1,0.4146603516803584,4,BattleRoyale,NA,Balanced,0
317,50,804,75.97651010737749,1126,3,0.41192427000761933,0,FPS,Europe,Aggressive,0
182,57,546,59.3282244563457,517,8,0.8339584752352369,11,MOBA,NA,Aggressive,1
120,65,226,51.48084350133927,1039,3,0.0712862447362177,9,FPS,NA,Balanced,1
228,52,596,43.55673455470898,553,4,0.02200862579629237,6,FPS,Europe,Aggressive,0
240,91,976,33.0430170216364,386,2,0.9963866027493823,3,BattleRoyale,Asia,Balanced,0
199,51,283,58.606303318595025,1147,1,0.6822797061282347,4,MOBA,NA,Balanced,0
308,70,558,30.180098676986397,823,2,0.48788099943216534,0,BattleRoyale,NA,Balanced,0
220,64,680,52.95018878243107,744,9,0.112533163989737,5,MOBA,Asia,Aggressive,1
164,88,367,92.95335145998261,216,9,0.1540959711353801,4,FPS,Asia,Balanced,1
261,63,948,72.41225937359602,1031,8,0.16985229538543634,10,FPS,NA,Defensive,1
216,81,676,56.89419807347299,508,3,0.10831263329916818,10,MOBA,Asia,Aggressive,1
236,79,765,91.38757288662356,666,6,0.25869175480099893,1,FPS,Europe,Balanced,1
175,76,58,94.68593143174293,1114,5,0.24295957602918228,2,MOBA,Asia,Aggressive,1
344,93,741,80.48136453627762,649,4,0.9841458751164529,7,FPS,Asia,Defensive,0
302,95,933,49.77558271272285,458,7,0.44449197310113,10,MOBA,Asia,Aggressive,1
195,53,424,87.58098361013123,1083,7,0.2995593458309379,2,BattleRoyale,Europe,Balanced,1
313,57,425,81.40918891411555,1062,2,0.4725286690206154,10,BattleRoyale,Asia,Aggressive,0
216,63,475,72.2053467220127,1152,9,0.523346764358942,1,BattleRoyale,NA,Balanced,1
254,68,828,60.47207285640644,1041,2,0.8201116065149507,2,MOBA,NA,Aggressive,0
168,72,508,47.515193739234746,228,4,0.3119264447850344,10,FPS,NA,Balanced,1
251,84,1199,49.35420481723083,689,8,0.5717309458104706,1,BattleRoyale,Europe,Balanced,1
286,88,449,63.671882822883845,671,8,0.05358010374893174,3,BattleRoyale,NA,Balanced,0
175,55,140,62.80442265060194,1024,9,0.8099316963715332,1,FPS,Europe,Aggressive,1
342,70,912,59.41216376724357,1027,7,0.4199569397908749,4,MOBA,Asia,Aggressive,0
252,89,1190,81.70888830791657,347,9,0.7893405548143955,6,BattleRoyale,Europe,Defensive,1
339,53,1182,46.212021260998796,425,9,0.15179883713915565,2,BattleRoyale,Asia,Balanced,0
224,63,680,38.01350182437979,1147,2,0.18084171027374363,1,MOBA,Europe,Aggressive,0
150,64,364,41.14183001408941,993,4,0.4087747894882211,4,MOBA,Asia,Defensive,0
146,69,551,70.29743233222986,1042,8,0.344857123989177,5,FPS,Asia,Aggressive,1
166,89,166,32.0780443832003,769,3,0.32611425038042985,4,MOBA,Europe,Aggressive,0
175,93,404,50.261477499529605,430,8,0.3638364299341307,3,FPS,Asia,Aggressive,1
161,95,147,41.08615305848941,277,3,0.8489607820747502,4,FPS,NA,Aggressive,0
174,88,921,31.74899281038782,771,2,0.37813478558028735,11,FPS,Europe,Aggressive,1
146,79,333,91.31878939559618,957,7,0.5705580880708602,3,FPS,Asia,Defensive,1
211,66,468,53.65764647110453,797,8,0.7385194090589325,1,BattleRoyale,Europe,Aggressive,0
337,98,419,88.56457334219994,450,3,0.6336786112329372,4,BattleRoyale,NA,Aggressive,0
311,57,180,61.30020171891969,343,4,0.7936549262678843,6,FPS,NA,Balanced,0
314,97,662,93.05453615917733,984,4,0.2377617485745327,8,BattleRoyale,Asia,Aggressive,1
269,84,1090,39.0411825460827,772,3,0.4498833337126624,4,FPS,Europe,Aggressive,0
332,65,196,54.12458744975882,257,2,0.8271988879829949,3,FPS,Asia,Aggressive,0
322,82,213,46.15853332865411,494,7,0.8226377671060661,10,BattleRoyale,Europe,Balanced,0
217,98,255,78.6828861716194,1091,7,0.35129873870653516,9,BattleRoyale,Europe,Aggressive,1
157,97,642,45.799478849946865,889,6,0.39225651897391767,4,FPS,NA,Defensive,1
164,91,426,66.37699950348048,1116,2,0.2692130040454671,2,FPS,Europe,Defensive,0
297,70,1100,42.28664204221652,1023,2,0.03540025327762686,3,BattleRoyale,Asia,Balanced,0
330,61,90,34.34055381204951,923,8,0.3962058634670099,6,BattleRoyale,Asia,Defensive,0
165,89,538,87.82455941423825,653,7,0.5491716817419267,6,MOBA,NA,Balanced,1
201,82,871,80.15299485998327,357,9,0.41356481400425693,10,FPS,Asia,Aggressive,1
175,84,449,81.60016668416928,884,8,0.09132257271010125,2,FPS,NA,Balanced,1
137,67,1020,94.81290319729577,439,7,0.07615090475134556,1,FPS,Europe,Defensive,1
346,54,827,85.29845435851905,972,4,0.9403881650868251,6,FPS,NA,Balanced,0
320,59,911,34.53835528907496,1186,9,0.8300422228713018,3,BattleRoyale,Asia,Aggressive,0
238,96,764,48.37732076146469,803,8,0.6592797798755442,6,FPS,Europe,Aggressive,1
197,91,1034,56.86840242527185,888,6,0.20816526188861662,11,BattleRoyale,Asia,Balanced,1
182,99,998,91.67701568095873,322,5,0.7953758563699344,0,FPS,Europe,Defensive,0
167,64,920,31.348580519874375,503,2,0.3113297119278521,6,BattleRoyale,Asia,Balanced,0
189,62,1019,78.01095986457952,252,7,0.3345567543955482,2,FPS,NA,Defensive,1
270,50,160,34.27411215099731,849,5,0.6181326991921737,0,FPS,Europe,Defensive,0
160,82,1182,41.21076047902139,1118,6,0.224528176269425,0,FPS,Europe,Aggressive,1
171,88,482,45.97710847740117,483,8,0.11641330085103907,3,FPS,Europe,Defensive,1
330,60,608,58.9081284146267,947,1,0.3265334883348523,0,MOBA,NA,Balanced,0
185,88,490,88.77978825171232,428,4,0.3020516802846879,6,FPS,NA,Aggressive,1
293,87,970,85.78219497991242,309,3,0.14148259415586228,9,FPS,Asia,Aggressive,1
301,77,556,50.562782365391,824,8,0.7487146803411302,10,FPS,Asia,Defensive,0
152,60,389,93.99965133735014,799,4,0.2912314580263353,7,FPS,Europe,Defensive,1
300,83,822,33.97718653750683,1151,9,0.9322372089370436,6,BattleRoyale,Europe,Balanced,0
235,77,504,33.832573517425935,331,4,0.6218421585615344,2,FPS,Europe,Defensive,0
319,63,250,61.26603402930171,490,8,0.24773623843535597,2,BattleRoyale,NA,Defensive,0
252,90,725,52.1194170802971,278,4,0.2685231441381548,0,BattleRoyale,Europe,Aggressive,0
149,59,579,86.53282488075394,576,7,0.3248291042361896,0,MOBA,NA,Balanced,1
196,87,854,31.651882537812888,1025,8,0.3891341370558461,3,BattleRoyale,Europe,Aggressive,1
220,75,1165,87.42619150574501,418,3,0.1493424168606856,6,MOBA,NA,Defensive,1
120,80,191,48.36617108226254,794,2,0.718388990684257,7,BattleRoyale,Asia,Aggressive,1
349,71,647,81.36177954893549,630,6,0.886110966981633,6,FPS,Asia,Defensive,0
122,80,217,31.061495782205032,282,3,0.9766130217106429,0,BattleRoyale,Europe,Balanced,0
167,76,1173,89.46598433269988,807,9,0.39246152982394733,4,FPS,Europe,Aggressive,1
205,74,795,83.7473420685804,834,1,0.13646745865386656,4,FPS,NA,Defensive,1
142,93,302,67.90983643427768,385,7,0.9746495302331443,3,BattleRoyale,NA,Balanced,1
193,73,860,84.09496993479021,215,8,0.4623677253808416,2,BattleRoyale,Europe,Balanced,1
342,66,1012,82.11595225583923,351,5,0.01879343510680842,4,MOBA,Europe,Aggressive,0
206,55,527,85.57188772830904,992,6,0.25400169410262075,5,FPS,Asia,Balanced,1
239,96,1116,74.43501337204428,1173,5,0.1275452996626285,11,BattleRoyale,NA,Defensive,1
301,65,1071,93.0491374179282,305,8,0.40097592521170833,9,FPS,Asia,Balanced,1
207,82,682,67.53513246328126,479,5,0.4438806579042882,3,BattleRoyale,NA,Aggressive,0
291,62,689,75.34910288240536,1065,5,0.8724788336103125,3,BattleRoyale,NA,Aggressive,0
172,91,877,60.90763460284697,565,3,0.04493631516292218,6,BattleRoyale,NA,Defensive,1
130,59,734,94.21226333784249,749,9,0.8447846964115212,1,FPS,Europe,Balanced,1
256,70,776,31.453531039576177,723,5,0.7535426057391506,6,BattleRoyale,NA,Balanced,0
195,88,478,77.93270473157521,493,7,0.8468210538210673,10,MOBA,NA,Defensive,1
239,97,1090,45.756774226685465,431,3,0.4409647469899254,11,BattleRoyale,Europe,Defensive,1
159,51,342,73.76107003733306,426,7,0.927879561910888,3,MOBA,NA,Aggressive,1
176,93,274,41.46104506675918,394,8,0.6209283682252236,2,BattleRoyale,Asia,Aggressive,1
187,60,1144,52.253222794699056,371,3,0.5833487863971566,9,BattleRoyale,Europe,Balanced,0
235,63,723,74.64186689061538,579,9,0.8839699330873142,0,FPS,Europe,Balanced,0
191,51,491,56.57565193265205,982,1,0.7083674834929058,0,MOBA,Europe,Balanced,0
232,62,983,73.18645451048896,909,5,0.9091658481017351,4,MOBA,Europe,Aggressive,0
136,60,174,71.99273022255537,1192,2,0.18024076981822723,2,BattleRoyale,Asia,Balanced,1
190,60,608,37.42638853505824,236,6,0.4132211844006174,7,BattleRoyale,Europe,Balanced,0
127,99,553,75.09478718037184,1061,8,0.1578607606766096,2,MOBA,NA,Balanced,1
197,60,543,48.11357165585825,826,4,0.22178607090213676,9,BattleRoyale,Europe,Balanced,1
136,94,960,57.60916829711632,690,8,0.48919661164777983,10,BattleRoyale,NA,Balanced,1
122,89,544,63.363001712988,452,3,0.35806872476871354,3,BattleRoyale,NA,Balanced,1
223,91,574,54.66419919565453,822,6,0.6606314287479247,7,FPS,NA,Balanced,1
252,91,539,47.152778297386334,833,9,0.14333677315823556,8,FPS,NA,Defensive,1
314,53,944,40.54681734108186,449,8,0.011744199625370433,3,FPS,Asia,Balanced,0
149,93,1189,70.73609344515401,547,4,0.17358269267823467,6,MOBA,Europe,Balanced,1
349,59,752,79.08872249777411,1196,5,0.9565847688103041,3,MOBA,Europe,Aggressive,0
197,74,402,42.427524525755864,977,7,0.9589451206110571,9,FPS,Europe,Balanced,1
311,87,184,69.2238385952705,1073,1,0.04249153398182348,0,FPS,Asia,Aggressive,0
144,64,693,38.53654415054234,898,5,0.13412074851995848,4,MOBA,Europe,Aggressive,0
312,84,320,71.86955219345371,1014,9,0.4694629661410039,5,FPS,Europe,Aggressive,1
333,81,55,49.398935510599486,346,3,0.04302293477638497,7,MOBA,Asia,Balanced,0
219,60,577,53.30093356829447,963,4,0.406028484317577,0,MOBA,Europe,Defensive,0
227,84,891,73.61568505149529,1114,2,0.7737760577743523,6,FPS,Asia,Defensive,1
338,96,1028,60.15587885212362,1188,4,0.30253315385769564,4,FPS,Asia,Balanced,0
341,66,937,59.216976728892305,620,2,0.10661970039548752,8,FPS,Asia,Defensive,0
327,57,409,49.72376203610703,871,7,0.9555556892586562,1,FPS,NA,Aggressive,0
252,85,1138,82.85567422898211,766,4,0.7704886600747621,6,FPS,Asia,Aggressive,1
269,70,1134,49.741551733645125,952,7,0.9739693071951292,8,MOBA,Europe,Balanced,0
275,85,767,72.14913621554103,1153,3,0.751623121522258,4,BattleRoyale,Europe,Aggressive,0
292,72,876,33.86590503018966,752,7,0.4504634816054819,10,MOBA,Asia,Defensive,0
240,50,90,89.17827060484558,901,2,0.3717074557566765,8,MOBA,NA,Aggressive,1
322,98,664,92.80627505328586,409,8,0.15008287321035407,7,MOBA,NA,Defensive,0
275,72,1048,41.910807061766334,686,4,0.28079183301371446,7,BattleRoyale,Europe,Aggressive,0
312,97,510,58.683089833598984,428,2,0.7666099476652979,9,BattleRoyale,NA,Defensive,0
205,68,1037,37.00343892405403,456,8,0.40476747858885376,7,FPS,Europe,Balanced,1
145,78,693,56.90036749828215,266,1,0.551941509347878,11,MOBA,Europe,Balanced,1
229,67,840,86.42953661628849,896,6,0.24439612304178493,3,MOBA,Asia,Balanced,0
315,65,192,68.58502181049235,517,2,0.2583137995168163,0,BattleRoyale,Europe,Balanced,0
125,81,1072,38.9366324046063,641,3,0.8823998509284398,1,MOBA,NA,Balanced,0
248,85,360,93.01782444521871,939,9,0.6837629152958394,0,MOBA,NA,Aggressive,1
293,99,143,66.23146817971478,271,4,0.6139459243708932,3,FPS,Asia,Balanced,0
137,77,1091,34.83283449553748,730,4,0.4220698458479295,8,BattleRoyale,Asia,Defensive,1
194,67,562,53.76533781598458,511,7,0.2587738231451904,9,FPS,Europe,Balanced,1
159,59,625,39.474935455147815,1194,2,0.2605319181112823,1,MOBA,Asia,Balanced,0
271,52,669,87.40515506261912,208,8,0.33313608250093374,6,FPS,Asia,Aggressive,1
314,59,329,55.45123882667038,1157,7,0.7555823989460743,8,FPS,Asia,Aggressive,0
331,52,228,62.479422114850465,1185,7,0.9403435841684558,3,FPS,Europe,Aggressive,0
334,99,149,84.62068528856895,886,2,0.2285363687997677,1,BattleRoyale,Asia,Balanced,0
196,78,121,66.89966639912802,384,3,0.8275406669354051,0,MOBA,Europe,Balanced,0
172,56,879,33.15345181328622,202,6,0.6109501207090868,0,MOBA,Europe,Defensive,0
144,90,399,34.83821533527828,1026,9,0.029011679602584994,2,FPS,Europe,Defensive,1
122,84,317,41.283941177036645,413,6,0.9098861820575096,11,BattleRoyale,NA,Balanced,1
319,51,664,73.84983169938704,220,7,0.8452555218520482,5,MOBA,NA,Defensive,0
340,98,454,70.12808157474534,530,5,0.3210902756190994,4,BattleRoyale,NA,Balanced,0
221,78,225,53.25043210565494,1060,2,0.6038390488142468,11,MOBA,Asia,Balanced,0
191,94,845,50.35122710415315,1021,6,0.08276677536354926,4,MOBA,Europe,Aggressive,1
298,74,770,35.211080001810956,656,6,0.7848078665268785,5,FPS,Europe,Balanced,0
308,83,480,34.52808034399152,786,2,0.49599493050789756,6,MOBA,Europe,Balanced,0
155,93,686,71.27966106340148,1039,3,0.16912455903549173,1,MOBA,NA,Aggressive,1
216,72,892,81.68370446425868,539,7,0.05494386171304699,4,BattleRoyale,Europe,Aggressive,1
234,97,73,62.6491764425613,577,2,0.2123125058129799,9,FPS,Europe,Balanced,1
145,51,308,74.76974393836667,263,6,0.7814601158784742,11,BattleRoyale,Europe,Defensive,1
289,79,458,59.08824210189789,799,8,0.7831427712118026,6,BattleRoyale,NA,Balanced,0
332,92,276,33.53371597550592,1163,1,0.23341677412412265,4,FPS,Europe,Aggressive,0
306,98,676,30.150625037941367,631,5,0.7581730399835217,11,FPS,Asia,Balanced,0
171,56,766,82.08859403567855,1050,3,0.9367932002108984,1,MOBA,Asia,Aggressive,0
125,84,74,86.36322040757364,466,3,0.8381764838239604,4,MOBA,Europe,Aggressive,1
302,84,242,93.94130284855595,878,5,0.411694966124712,10,BattleRoyale,NA,Balanced,1
244,88,508,49.986784315449356,228,9,0.34167173746164925,1,FPS,Asia,Aggressive,0
283,80,387,77.68987885712943,1010,2,0.39299838430561995,6,BattleRoyale,Asia,Balanced,0
199,97,64,78.11169597319167,869,4,0.9279531830438059,10,FPS,Asia,Aggressive,1
160,95,180,73.26254470915066,364,1,0.8283173390140605,9,FPS,Asia,Aggressive,1
124,75,655,83.34433043985834,1163,6,0.3607168998187832,2,BattleRoyale,NA,Balanced,1
275,73,865,92.10821697498568,1165,4,0.5220818794441747,2,BattleRoyale,Europe,Balanced,0
128,87,246,43.1100932691113,239,8,0.990414617325619,7,MOBA,Europe,Aggressive,1
185,89,1055,77.33797095584688,717,5,0.6356604305806718,2,BattleRoyale,NA,Balanced,0
140,84,321,56.86763114651319,240,6,0.6979491079980824,2,BattleRoyale,Europe,Aggressive,1
122,58,872,83.77296662140168,216,9,0.22677768483222105,9,BattleRoyale,Europe,Balanced,1
294,58,977,89.309512542534,594,4,0.9818950451940015,5,BattleRoyale,NA,Defensive,0
197,85,566,91.18909192197582,632,9,0.29330991270604023,2,BattleRoyale,Europe,Defensive,1
128,61,777,79.19027241934234,672,4,0.13252865088896038,8,MOBA,Europe,Defensive,1
269,93,155,89.77061076061612,765,4,0.3376942049612254,1,FPS,NA,Balanced,1
259,99,511,37.67253603587376,602,8,0.09000241219271488,9,BattleRoyale,Europe,Defensive,1
184,60,341,36.10386862171646,582,3,0.5012283713387053,6,BattleRoyale,Asia,Aggressive,0
130,71,976,57.094944518432726,995,6,0.42454224027205445,10,FPS,Asia,Defensive,1
225,75,505,76.8127348648583,1070,8,0.9282085150618218,2,BattleRoyale,Asia,Balanced,0
240,90,999,82.45245324915469,309,4,0.19356437463075138,9,MOBA,NA,Balanced,1
233,95,290,84.4060122172866,604,4,0.27573644382736506,7,FPS,Asia,Defensive,1
281,59,980,38.55137879791628,200,2,0.944246063039174,10,FPS,NA,Balanced,0
147,82,1044,74.46199198104767,691,6,0.581282875375352,9,MOBA,NA,Balanced,1
151,61,534,66.01857525439715,457,5,0.1177445963069439,2,FPS,Asia,Balanced,1
259,92,1166,40.86323770402406,1071,2,0.7026197229862592,6,FPS,Asia,Aggressive,0
151,88,348,60.83796769007676,361,8,0.8754373992443681,10,FPS,Asia,Aggressive,1
348,82,429,80.38372170163146,700,4,0.35817005804700697,4,MOBA,NA,Balanced,0
153,90,718,40.73809949088628,455,7,0.5881535937065152,6,BattleRoyale,Europe,Aggressive,1
129,60,754,88.17444361097515,376,1,0.9183030356702649,1,BattleRoyale,NA,Aggressive,0
341,81,912,40.67824756219311,709,5,0.5135633753164796,5,FPS,Europe,Balanced,0
198,59,1100,35.31310567725876,356,6,0.7514404233214986,0,FPS,Europe,Aggressive,0
186,60,287,53.61539435536719,634,6,0.6583957858262665,3,FPS,Asia,Balanced,0
193,54,661,80.59046862269392,290,3,0.7972300154653909,3,MOBA,Asia,Defensive,0
